N_followers,active_count,active_indices,actuator_tau_s,alpha_mps2,budget_ok,case_id,command_delay_s,controller,disturbance_end_s,disturbance_half_duration_s,disturbance_location,disturbance_start_s,disturbance_waveform,dt_s,equipped_count,equipped_indices,failure_count,first_limit_kind,first_limit_time_s,first_limit_value,first_limit_vehicle,hdv_model,heavy_indices,horizon_s,information_delay_s,layout,mean_loss_m_per_follower,min_gap_m,normalized_loss,peak_braking_mps2,peak_constraint_kind,peak_constraint_time_s,peak_constraint_usage,peak_constraint_vehicle,peak_jerk_mps3,predicted_bottleneck_constraint,predicted_bottleneck_margin,predicted_bottleneck_time_s,predicted_bottleneck_vehicle,pulse_internal_gain,pulse_tail_gain,reaction_delay_s,recovered,run_id,safe,seed,studies,success,target_gap_m,target_speed_mps,terminal_acceleration_error_mps2,terminal_gap_error_m,terminal_speed_error_mps,throughput_loss_vehicle_m,total_vehicles
20,2,"[1,20]",0.35,0.0,1.0,even_idm_leader_N20,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",0.0,jerk,0.1,3.078502823138461e-16,7,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.2990403960446745e-16,jerk,0.1,3.078502823138461e-16,7,1.5392514115692306e-15,acceleration_upper,0.9999999999999999,0.0,4,0.0,0.0,0.7,1.0,077b71e22dd7818c,1.0,191,chain_length_scope,1.0,24.0,20.0,1.5392514115692307e-16,0.0,0.0,0.0,21
40,4,"[1,14,27,40]",0.35,0.25,1.0,even_idm_internal8_d02,0.2,margin,8.0,1.5,8,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,6.5,5.170578699408694,8,idm,[],60.0,0.2,even,0.054590850722593176,23.66916430219169,4.549237560216098e-05,0.24999999999999986,jerk,6.6000000000000005,1.0,8,5.0,acceleration_upper,0.7719125154490333,7.2,8,0.8703346273732109,0.0,0.7,1.0,07c8253ca5e3ede7,1.0,131,prediction_scope,1.0,24.0,20.0,8.37202973136337e-06,0.00031277361563297745,5.342076486059e-05,2.183634028903727,41
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_cmd04,0.4,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,3.0946089165499e-16,17,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.54730445827495e-16,jerk,0.1,3.0946089165499e-16,17,1.5473044582749498e-15,acceleration_upper,0.9999999999999999,0.0,8,0.0,0.0,0.7,1.0,08594027076bbb1f,1.0,191,prediction_scope,1.0,24.0,20.0,1.54730445827495e-16,0.0,0.0,0.0,41
40,4,"[1,14,27,40]",0.35,2.0,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,even,3.486743871908284,19.272922396420682,0.0029056198932569033,2.0,gap_lower,8.3,0.23635388017896589,1,5.0,gap_lower,0.6939790965800888,6.800000000000001,1,0.249984159893175,0.0,0.7,1.0,08d1c7128634f2fa,1.0,61,controller_comparison,1.0,24.0,20.0,0.21679742284252312,1.3047736062337663,0.20000000000000995,139.46975487633136,41
40,4,"[1,14,27,40]",0.35,0.25,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,gap_lower,12.9,0.028125,1,idm,[],60.0,0.2,even,0.0,23.4375,0.0,0.25,gap_lower,12.9,0.028125,1,5.0,gap_lower,0.9535000000000021,6.7,1,0.0,0.0,0.7,1.0,08ea1b1e49eba625,1.0,11,controller_comparison;layout_comparison,1.0,24.0,20.0,4.215678294622269e-16,0.5625,0.0,0.0,41
40,4,"[1,2,3,4]",0.35,0.25,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",0.0,gap_lower,12.9,0.028125,1,idm,[],60.0,0.2,front,0.0,23.4375,0.0,0.25,gap_lower,12.9,0.028125,1,5.0,gap_lower,0.9535000000000021,6.7,1,0.0,0.0,0.7,1.0,093114bdfd60469e,1.0,97,layout_comparison;prediction_scope,1.0,24.0,20.0,1.5464302310570336e-16,0.5625,0.0,0.0,41
20,2,"[1,20]",0.35,2.0,0.0,even_idm_leader_N20,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",31.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,even,109.60283768819457,-26.84050796068074,0.09133569807349547,4.5,gap_lower,44.400000000000006,2.542025398034037,20,5.000000000000004,gap_lower,-1.6694699520520693,42.2,20,6.666666666666667,6.199317922992175,0.7,0.0,094ebd5f2ca018e4,0.0,167,chain_length_scope,0.0,24.0,20.0,0.9870632438955806,102.96231349134587,7.593517643770523,2192.0567537638913,21
40,4,"[1,14,27,40]",0.35,2.1,1.0,even_idm_leader_cmd0,0.0,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,even,6.13600523106267,19.3695272593217,0.005113337692552225,2.1,gap_lower,8.3,0.23152363703391501,1,5.0,gap_lower,0.6974331624509172,6.800000000000001,1,0.29364557248179435,0.0,0.7,1.0,09a1376c7b029a70,1.0,97,prediction_scope,1.0,24.0,20.0,0.15889214981196026,2.6330000000007203,0.3924937337022776,245.4402092425068,41
40,4,"[1,14,27,40]",0.35,1.7,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,even,2.8716608842327465,20.126428094831113,0.002393050736860622,1.7,gap_lower,8.1,0.19367859525844439,1,5.0,gap_lower,0.7405207352121215,6.7,1,0.24508576040922214,0.0,0.7,1.0,09afa183c303884f,1.0,167,controller_comparison,1.0,24.0,20.0,0.1849229487713453,1.2696699906867366,0.17500000000000426,114.86643536930985,41
40,4,"[19,20,21,22]",0.35,1.9,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",90.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,middle,139.5671131214412,-96.80780422964604,0.11630592760120098,4.5,gap_lower,49.6,6.040390211482302,19,5.000000000000004,gap_lower,-5.172220743179179,47.400000000000006,19,7.017543859649123,0.0009138725674119,0.7,0.0,09c8d83b3c62a377,0.0,61,layout_comparison,0.0,24.0,20.0,4.5,108.89825936561837,20.0,5582.684524857647,41
40,4,"[19,20,21,22]",0.35,0.0,1.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",0.0,jerk,0.1,3.092860462114067e-16,6,idm,[],60.0,0.2,middle,0.0,24.0,0.0,1.5331773592430868e-16,jerk,0.1,3.092860462114067e-16,6,1.5464302310570335e-15,acceleration_upper,0.9999999999999999,0.0,3,0.0,0.0,0.7,1.0,09dacb34eade9fb6,1.0,97,layout_comparison;prediction_scope,1.0,24.0,20.0,1.5464302310570336e-16,0.0,0.0,0.0,41
40,4,"[1,14,27,40]",0.35,1.5,1.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,4.25593653124768,21.546420964520223,0.0035466137760397335,1.5,acceleration_upper,9.0,0.6910652464529088,1,5.0,acceleration_upper,0.2408760651583718,8.4,1,0.7855481259587296,0.0015674897317599819,0.7,1.0,0a20251881b9b7d4,1.0,3,controller_comparison,1.0,24.0,20.0,0.10034091985272199,0.7516443057680249,0.44777272596259365,170.2374612499072,41
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_cmd0,0.0,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,3.077579334592651e-16,16,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.5387896672963254e-16,jerk,0.1,3.077579334592651e-16,16,1.5387896672963253e-15,acceleration_upper,0.9999999999999999,0.0,10,0.0,0.0,0.7,1.0,0a4ee0e5753d4f1e,1.0,149,prediction_scope,1.0,24.0,20.0,1.5387896672963254e-16,0.0,0.0,0.0,41
40,4,"[37,38,39,40]",0.35,1.0,1.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,rear,2.412611458866361,22.192689592625925,0.002010509549055301,1.0228703202101725,jerk,7.9,0.3029398899398116,1,5.0,acceleration_upper,0.7118406433459226,9.1,1,0.8537349307289711,0.0,0.7,1.0,0a6df7f4576bad55,1.0,29,layout_comparison,1.0,24.0,20.0,0.06371626110643894,0.5597260961489781,0.2697539884232185,96.50445835465445,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,2.2,1.0,even_idm_leader_N80,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",1.0,jerk_saturation,5.0,-22.0,0,idm,[],60.0,0.2,even,1.9964328525872823,18.552015762797367,0.0016636940438227352,2.2,gap_lower,8.6,0.2723992118601316,1,5.0,gap_lower,0.6637930717799548,6.9,1,0.2641750522989071,0.0,0.7,1.0,0a8949ba286d883b,1.0,191,chain_length_scope,1.0,24.0,20.0,0.21679742284252312,1.6768399767499318,0.22499999999999432,159.71462820698258,81
40,4,"[37,38,39,40]",0.35,1.5,0.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",78.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,rear,106.13451951093785,-41.72081917154338,0.08844543292578154,4.5,gap_lower,60.0,3.286040958577169,37,5.000000000000004,gap_lower,-2.8724285104680427,59.900000000000006,37,8.88888888888889,0.07356667384019665,0.7,0.0,0ab18bdcce93e37f,0.0,79,layout_comparison,0.0,24.0,20.0,4.5,87.19683948786161,20.0,4245.380780437514,41
40,4,"[1,2,3,4]",0.35,1.9,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,front,6.718299529334405,19.858526954864345,0.005598582941112004,1.9,jerk,6.0,0.2157434402332361,1,5.0,gap_lower,0.7185493977653218,6.7,1,0.3157433198713496,3.2311839473059563e-06,0.7,1.0,0af3d45d097d872d,1.0,79,layout_comparison,1.0,24.0,20.0,0.20351639197953236,2.9747802255089937,0.4043890794317768,268.7319811733762,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,2.0,0.0,even_idm_leader_N80,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",98.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,even,76.00945614178411,-31.239918680441676,0.06334121345148677,4.5,gap_lower,53.400000000000006,2.761995934022084,24,5.000000000000004,gap_lower,-1.9226922699870979,52.0,24,6.666666666666667,0.0,0.7,0.0,0afb33683d89ef5e,0.0,113,chain_length_scope,0.0,24.0,20.0,4.5,91.28452831346897,20.0,6080.7564913427295,81
80,8,"[1,12,24,35,46,57,69,80]",0.35,1.0,1.0,even_idm_leader_N80,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,0.9046090514816841,21.882056486128107,0.0007538408762347368,1.0,jerk,11.200000000000001,0.14285753923608713,1,5.0,gap_lower,0.836886763385144,6.7,1,0.2333332177228229,0.0,0.7,1.0,0bb43acd4e08bc0f,1.0,149,chain_length_scope,1.0,24.0,20.0,0.20351639197953236,1.293635885852268,0.14020520943025971,72.36872411853473,81
40,4,"[1,2,3,4]",0.35,1.9,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,front,6.739815133839099,19.858526954864345,0.005616512611532582,1.9,jerk,6.0,0.2157434402332361,1,5.0,gap_lower,0.7185493977653218,6.7,1,0.3157433198713496,3.830338318958607e-06,0.7,1.0,0be0d673a1da879a,1.0,29,layout_comparison,1.0,24.0,20.0,0.20351639197953236,2.9747802255089937,0.41458285011712803,269.59260535356395,41
40,4,"[1,14,27,40]",0.35,1.9,0.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",116.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,even,198.85197913479354,-2.5281097999524746,0.16570998261232794,4.5,gap_lower,41.0,1.3264054899976236,24,5.000000000000004,gap_lower,-0.5019054899976243,40.5,24,7.017543859649123,4.934802379704501,0.7,0.0,0cacffb4e99f10f3,0.0,11,controller_comparison,0.0,24.0,20.0,4.5,130.01752691205036,20.0,7954.079165391741,41
40,4,"[1,2,3,4]",0.35,2.5,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,front,8.12942115582797,17.940824239627887,0.0067745176298566415,2.5,gap_lower,8.6,0.30295878801860565,1,5.0,gap_lower,0.6284722142964542,7.1000000000000005,1,0.3329445331574059,2.3195502308226425e-06,0.7,1.0,0cafdd62d54df668,1.0,167,layout_comparison;prediction_scope,1.0,24.0,20.0,0.20351639197953236,2.983819241997253,0.5188403552917471,325.1768462331188,41
40,4,"[1,14,27,40]",0.35,2.0,1.0,even_idm_internal8_d02,0.2,margin,8.0,1.5,8,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",2.0,jerk_saturation,5.0,-20.0,8,idm,[],60.0,0.2,even,5.533163290387977,18.178921466153234,0.004610969408656647,2.0,jerk,5.1000000000000005,1.0,8,5.0,acceleration_upper,0.0,6.5,8,0.873221875918811,0.14166205209697225,0.7,1.0,0ccdfcda4602fdc9,1.0,149,prediction_scope,1.0,24.0,20.0,0.24918009525056659,2.582163643015406,0.42498615629091674,221.32653161551906,41
40,4,"[1,14,27,40]",0.35,1.8,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,even,3.3583113833004603,19.848370192974244,0.00279859281941705,1.8,gap_lower,8.200000000000001,0.2075814903512878,1,5.0,gap_lower,0.7253314111035014,6.800000000000001,1,0.2407364782618002,0.0,0.7,1.0,0d0d432c757a64c9,1.0,113,controller_comparison,1.0,24.0,20.0,0.21679742284252312,1.3116739573364384,0.20000000000000995,134.3324553320184,41
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,3.002655725429388e-16,18,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.477107317951692e-16,jerk,0.1,3.002655725429388e-16,18,1.5013278627146939e-15,acceleration_upper,0.9999999999999999,0.0,16,0.0,0.0,0.7,1.0,0d135074e544a1f7,1.0,29,controller_comparison,1.0,24.0,20.0,1.501327862714694e-16,0.0,0.0,0.0,41
40,4,"[1,14,27,40]",0.35,1.7,1.0,even_idm_leader_cmd0,0.0,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,even,5.268752129932104,20.532852342178046,0.00439062677494342,1.7,jerk,5.9,0.1949187838400666,1,5.0,gap_lower,0.7545714811833555,6.7,1,0.3039147381425787,0.0,0.7,1.0,0d513e853a46a2cf,1.0,97,prediction_scope,1.0,24.0,20.0,0.1093794782393333,2.6554999999909796,0.34695056021763193,210.75008519728416,41
40,4,"[1,14,27,40]",0.35,1.5,1.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,3.2078061471863086,21.546420964520223,0.002673171789321924,1.5,acceleration_upper,9.0,0.6910652464529088,1,5.0,acceleration_upper,0.2408760651583718,8.4,1,0.7855481259587296,0.0002660779837747719,0.7,1.0,0dee7b05c1dce2ad,1.0,191,controller_comparison,1.0,24.0,20.0,0.035706713121443155,0.44642528764427425,0.20926536873775348,128.31224588745235,41
20,2,"[1,20]",0.35,2.2,1.0,even_idm_leader_N20,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",1.0,jerk_saturation,5.0,-22.0,0,idm,[],60.0,0.2,even,9.4047211425963,18.90519299544539,0.00783726761883025,2.2,gap_lower,8.4,0.2547403502277305,1,5.0,gap_lower,0.672686427431288,6.9,1,0.33265898468050115,0.1515151515151418,0.7,1.0,0e0f12d602902424,1.0,191,chain_length_scope,1.0,24.0,20.0,0.019273558874402272,2.136500000000069,0.20133839939446574,188.094422851926,21
40,4,"[1,14,27,40]",0.35,1.5,1.0,even_ovm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-15.0,0,ovm,[],60.0,0.2,even,6.211970384711719,20.10505497638934,0.005176641987259766,1.5,gap_lower,55.0,0.194747251180533,27,5.0,gap_lower,0.7739406906150658,6.7,1,0.5467312908050417,0.0,0.7,1.0,0e4c0266eec75293,1.0,149,prediction_scope,1.0,24.0,20.0,0.23305990960651277,3.549864176404242,0.8812837739654817,248.47881538846877,41
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,3.0438989830050984e-16,32,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.519770894331564e-16,jerk,0.1,3.0438989830050984e-16,32,1.5219494915025492e-15,acceleration_upper,0.9999999999999999,0.0,21,0.0,0.0,0.7,1.0,0e53c001328b8273,1.0,3,controller_comparison;layout_comparison,1.0,24.0,20.0,1.5219494915025492e-16,0.0,0.0,0.0,41
40,4,"[1,14,27,40]",0.35,1.5,1.0,even_idm_leader_cmd0,0.0,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,4.735824961226115,21.017591806340647,0.003946520801021762,1.5,jerk,6.0,0.18004402927351704,1,5.0,gap_lower,0.7820105564362583,6.7,1,0.31110560405746274,0.0,0.7,1.0,0e8c8535dcd253eb,1.0,131,prediction_scope,1.0,24.0,20.0,0.15889212833461142,2.3037499999927604,0.32533112141770104,189.4329984490446,41
40,4,"[1,2,3,4]",0.35,1.9,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,front,6.4743042025723625,19.858526954864345,0.005395253502143636,1.9,jerk,6.0,0.2157434402332361,1,5.0,gap_lower,0.7185493977653218,6.7,1,0.3157433198713496,1.4202832051966511e-06,0.7,1.0,0ee6ffdfccdff666,1.0,191,layout_comparison;prediction_scope,1.0,24.0,20.0,0.20351639197953236,2.9747802255089937,0.4060734906421892,258.9721681028945,41
40,0,[],0.35,1.8,0.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],119.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,even,203.7264071847364,-2.389398867249028,0.16977200598728034,4.5,gap_lower,40.0,1.3194699433624515,23,5.000000000000004,gap_lower,-0.4949699433624522,39.5,23,7.4074074074074066,4.495331731438572,0.7,0.0,0ef910fe1ba20f3e,0.0,167,controller_comparison,0.0,24.0,20.0,4.5,114.84517642227809,20.0,8149.056287389456,41
40,4,"[37,38,39,40]",0.35,2.1,0.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",124.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,rear,250.88634527816544,-55.92529524633656,0.2090719543984712,4.5,gap_lower,60.0,3.996264762316828,37,5.000000000000004,gap_lower,-3.486324789559659,59.900000000000006,37,6.349206349206349,0.18651108600012758,0.7,0.0,0f7480ba2340db96,0.0,3,layout_comparison,0.0,24.0,20.0,4.5,85.49933780063509,20.0,10035.453811126617,41
40,4,"[19,20,21,22]",0.35,2.0,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",86.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,middle,129.42815632656524,-94.85018045990084,0.10785679693880437,4.5,gap_lower,48.7,5.942509022995042,19,5.000000000000004,gap_lower,-5.060547292656844,46.400000000000006,19,6.666666666666667,0.0005301405026022129,0.7,0.0,0fbf3953cfbffcba,0.0,191,layout_comparison;prediction_scope,0.0,24.0,20.0,4.5,104.63168539387021,20.0,5177.12625306261,41
40,4,"[1,14,27,40]",0.35,1.5,1.0,even_idm_leader_cmd0,0.0,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,4.733814185192415,21.017591806340647,0.003944845154327013,1.5,jerk,6.0,0.18004402927351704,1,5.0,gap_lower,0.7820105564362583,6.7,1,0.31110560405746274,0.0,0.7,1.0,0fcc31d6eaa9f0a7,1.0,97,prediction_scope,1.0,24.0,20.0,0.15889212831897484,2.3037499999927604,0.32499549613434553,189.3525674076966,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,1.5,1.0,even_idm_leader_N80,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,2.3396475166774904,20.903158065760977,0.0019497062638979088,1.5,jerk,6.2,0.18004402927351704,1,5.0,gap_lower,0.7739406906150658,6.7,1,0.34720794460491944,0.0,0.7,1.0,0fe47fa9f25d33b5,1.0,191,chain_length_scope,1.0,24.0,20.0,0.2167974228425231,2.140000000000782,0.42499999999999005,187.17180133419924,81
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,3.057761386297021e-16,6,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.4435554130338614e-16,jerk,0.1,3.057761386297021e-16,6,1.5288806931485105e-15,acceleration_upper,0.9999999999999999,0.0,2,0.0,0.0,0.7,1.0,0ff33fbb689a009b,1.0,61,controller_comparison;layout_comparison,1.0,24.0,20.0,1.5288806931485106e-16,0.0,0.0,0.0,41
40,4,"[1,2,3,4]",0.35,1.0,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,front,5.592534029801312,22.041091224490145,0.004660445024834427,1.0,jerk,7.7,0.15796767347454377,1,5.0,gap_lower,0.8475557889641916,6.7,1,0.38330523773824393,2.023179637452207e-06,0.7,1.0,0ff4aa8996cf7192,1.0,29,layout_comparison,1.0,24.0,20.0,0.03501422966864022,2.802500000000009,0.3500795548535116,223.7013611920525,41
40,4,"[19,20,21,22]",0.35,2.0,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",79.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,middle,130.38715865512347,-97.16455448374823,0.10865596554593622,4.5,gap_lower,49.900000000000006,6.058227724187412,19,5.000000000000004,gap_lower,-5.197959110952452,47.900000000000006,19,6.666666666666667,0.0011308437831729634,0.7,0.0,100ed9dc8fe8c05b,0.0,47,layout_comparison,0.0,24.0,20.0,4.5,109.47045518011069,20.0,5215.486346204939,41
40,4,"[19,20,21,22]",0.35,1.0,1.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,middle,3.505828138416864,22.021959542715223,0.00292152344868072,1.0705040853267938,acceleration_upper,9.1,0.3397114649353293,1,5.0,acceleration_upper,0.6683160895773707,9.0,1,0.9153918386734267,1.8928076883639733e-09,0.7,1.0,10a9aa05f135b95c,1.0,149,layout_comparison;prediction_scope,1.0,24.0,20.0,0.07709388369833681,2.3173126952985967,0.449999999999978,140.23312553667455,41
40,4,"[1,14,27,40]",0.35,1.9,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,even,3.199858574729215,19.577656259410332,0.0026665488122743462,1.9,gap_lower,8.3,0.22111718702948338,1,5.0,gap_lower,0.7099290965800863,6.800000000000001,1,0.24560556476260004,0.0,0.7,1.0,110e9c9582e9299f,1.0,29,controller_comparison,1.0,24.0,20.0,0.20351639197953236,1.3361993480348247,0.17500000000000426,127.99434298916862,41
20,2,"[1,20]",0.35,2.5,1.0,even_idm_leader_N20,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",1.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,11.229264089086083,17.940824239627887,0.009357720074238404,2.5,gap_lower,8.6,0.30295878801860565,1,5.0,gap_lower,0.6284722142964542,7.1000000000000005,1,0.3736887062019567,0.15333333333332935,0.7,1.0,11d74000b7acf6dc,1.0,167,chain_length_scope,1.0,24.0,20.0,0.01998769795163796,1.9137499999919783,0.27500001028263554,224.58528178172168,21
40,4,"[1,14,27,40]",0.35,1.8,0.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",97.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,even,143.97703739285197,-2.3739118370460375,0.11998086449404331,4.5,gap_lower,40.400000000000006,1.3186955918523018,23,5.000000000000004,gap_lower,-0.4941955918523019,39.900000000000006,23,7.4074074074074066,3.920023372454998,0.7,0.0,11e2a0397ccf4d2f,0.0,167,controller_comparison,0.0,24.0,20.0,4.5,115.73077758251947,20.0,5759.081495714079,41
