controller,seed,time_s,vehicle,selected_command_mps2,empty_feasible_pool,old_endpoint_speed_mps,exact_lag_speed_mps,discrete_rollout_speed_mps,old_endpoint_gap_m,exact_lag_gap_m,discrete_rollout_gap_m,old_minus_exact_speed_mps,old_minus_discrete_speed_mps,old_minus_discrete_gap_m,old_screen_feasible_selected,discrete_endpoint_feasible_selected,rollout_speed_projection_count
margin,131,19.200000000000003,14,0.0,0,20.0,20.0,20.0,23.999973503000138,23.999973503000135,23.999832506939658,0.0,0.0,0.0001409960604803473,1,1,0
margin,131,19.200000000000003,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.200000000000003,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.3,1,0.25,0,19.489183296785782,19.451293682925336,19.51278440660761,21.95911068703119,21.994268849731473,22.07104200062895,0.03788961386044676,-0.02360110982182917,-0.11193131359776132,1,1,0
margin,131,19.3,14,0.0,0,20.0,20.0,20.0,23.999963665472286,23.99996366547228,23.99978327798531,0.0,0.0,0.00018038748697790652,1,1,0
margin,131,19.3,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.3,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.400000000000002,1,0.25,0,19.50655949770413,19.47949548780381,19.537703147576863,22.018050749550767,22.043163722908115,22.117244013953098,0.02706400990032165,-0.03114364987273177,-0.09919326440233078,1,1,0
margin,131,19.400000000000002,14,0.0,0,20.0,20.0,20.0,23.999950545617335,23.999950545617338,23.9997208804156,0.0,0.0,0.00022966520173284266,1,1,0
margin,131,19.400000000000002,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.400000000000002,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.5,1,0.25,0,19.526113926931522,19.506782491288437,19.562645105412045,22.072284487788195,22.09022232590058,22.160954045247195,0.01933143564308537,-0.0365311784805229,-0.08866955745899929,1,1,0
margin,131,19.5,14,0.0,0,20.0,20.0,20.0,23.999933166496202,23.999933166496206,23.999642123601014,0.0,0.0,0.00029104289518855353,1,1,0
margin,131,19.5,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.6,1,0.25,0,19.547224233522513,19.533416065206026,19.58760364672289,22.122443013194818,22.135255754703664,22.202170259063337,0.013808168316487013,-0.040379413200376746,-0.07972724586851854,1,1,0
margin,131,19.6,14,0.0,0,20.0,20.0,20.0,23.999910294021134,23.999910294021134,23.999543119234943,0.0,0.0,0.00036717478619152644,1,1,0
margin,131,19.6,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.6,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.700000000000003,1,0.0,0,19.279175853355948,19.344244995140293,19.422913307558886,22.343139077656453,22.282760751235724,22.33097612648163,-0.06506914178434542,-0.14373745420293815,0.012162951174822467,1,1,0
margin,131,19.700000000000003,14,0.0,0,20.0,20.0,20.0,23.999880377646964,23.99988037764696,23.999419143637468,0.0,0.0,0.0004612340094958256,1,1,0
margin,131,19.700000000000003,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.700000000000003,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.8,1,0.0,0,19.302191315902373,19.370078451220696,19.423509505399203,22.38637054768815,22.323377376061526,22.38860535197432,-0.06788713531832258,-0.12131818949682938,-0.00223480428617151,1,1,0
margin,131,19.8,14,0.0,0,20.0,20.0,20.0,23.999841479161375,23.999841479161375,23.999264475306,0.0,0.0,0.0005770038553762902,1,1,0
margin,131,19.8,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.8,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.900000000000002,1,0.0,0,19.325773789149817,19.39567377699241,19.42393536099943,22.426529318713555,22.361668400511295,22.446193577824374,-0.06989998784259299,-0.09816157184961227,-0.019664259110818705,1,1,0
margin,131,19.900000000000002,14,0.0,0,20.0,20.0,20.0,23.999791187488796,23.999791187488796,23.999072203553396,0.0,0.0,0.0007189839353998195,1,1,0
margin,131,19.900000000000002,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,19.900000000000002,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.0,1,0.0,0,19.34976127004085,19.421099009686493,19.42423954357102,22.46377954419706,22.397584521297922,22.503752844461303,-0.07133773964564227,-0.07447827353016834,-0.039973300264243505,1,1,0
margin,131,20.0,14,0.0,0,20.0,20.0,20.0,23.999726517091762,23.99972651709176,23.998834003390364,0.0,0.0,0.000892513701398201,1,1,0
margin,131,20.0,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.0,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.1,1,0.0,0,19.374038042105877,19.446402747325124,19.42445681683644,22.498238434599173,22.431090479773687,22.56129172609218,-0.07236470521924687,-0.05041877473056289,-0.06305329149300576,1,1,0
margin,131,20.1,14,0.0,0,20.0,20.0,20.0,23.9996437871704,23.9996437871704,23.9985398710117,0.0,0.0,0.0011039161586978707,1,1,0
margin,131,20.1,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.1,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.200000000000003,1,0.0,0,19.388598601504196,19.4402876766608,19.424612012026028,22.540943382556094,22.492980557680756,22.6188163231389,-0.051689075156605924,-0.036013410521832157,-0.07787294058280736,1,1,0
margin,131,20.200000000000003,14,0.0,0,20.0,20.0,20.0,23.99953847841626,23.999538478416255,23.998177813315863,0.0,0.0,0.001360665100396119,1,1,0
margin,131,20.200000000000003,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.200000000000003,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.3,1,0.0,0,19.398999001074422,19.435919769043426,19.424722865732875,22.587870785326484,22.553611624701244,22.676330970955007,-0.03692076796900423,-0.025723864658452555,-0.08846018562852365,1,1,0
margin,131,20.3,14,0.0,0,20.0,20.0,20.0,23.999405063559525,23.99940506355952,23.997733483803387,0.0,0.0,0.0016715797561381862,1,1,0
margin,131,20.3,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.3,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.400000000000002,1,0.0,0,19.406427857910302,19.43279983503102,19.424802046952053,22.637814603482383,22.61334377446435,22.733838745898026,-0.026371977120717816,-0.01837418904175081,-0.09602414241564361,1,1,0
margin,131,20.400000000000002,14,0.0,0,20.0,20.0,20.0,23.99923680734703,23.99923680734703,23.99718975593907,0.0,0.0,0.0020470514079633517,1,1,0
margin,131,20.400000000000002,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.400000000000002,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.5,1,0.0,0,19.41173418422164,19.43057131073644,19.42485860496575,22.689913350190952,22.67243418660664,22.791341826668656,-0.018837126514799962,-0.013124420744109244,-0.10142847647770381,1,1,0
margin,131,20.5,14,0.0,0,20.0,20.0,20.0,23.999025530885937,23.999025530885937,23.996526223599304,0.0,0.0,0.002499307286633723,1,1,0
margin,131,20.5,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.6,1,0.0,0,19.41552441730117,19.428979507668885,19.42489900354696,22.743551650023633,22.731066533177696,22.84884175227978,-0.013455090367713751,-0.009374586245790795,-0.10529010225614854,1,1,0
margin,131,20.6,14,0.0,0,20.0,20.0,20.0,23.99876133446781,23.998761334467815,23.995718616533466,0.0,0.0,0.003042717934345518,1,1,0
margin,131,20.6,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.6,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.700000000000003,1,0.0,0,19.41823172664369,19.42784250547777,19.424927859676398,22.798289923627397,22.78937198302316,22.906339606200675,-0.009610778834080236,-0.006696133032708218,-0.1080496825732773,1,1,0
margin,131,20.700000000000003,14,0.0,0,20.0,20.0,20.0,23.99843227202818,23.998432272028182,23.994738116820088,0.0,0.0,0.003694155208091132,1,1,0
margin,131,20.700000000000003,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.700000000000003,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.8,1,0.0,0,19.420165519031205,19.42703036105555,19.424948471197425,22.853814162312663,22.847444204738206,22.96383614777841,-0.006864842024345563,-0.004782952166220156,-0.11002198546574604,1,1,0
margin,131,20.8,14,0.0,0,20.0,20.0,20.0,23.99802396927376,23.99802396927376,23.99355056007049,0.0,0.0,0.004473409203271217,1,1,0
margin,131,20.8,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.8,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.900000000000002,1,0.0,0,19.421546799308,19.426450257896818,19.424963193712443,22.909900052595884,22.905350082899844,23.02133190600881,-0.004903458588817244,-0.0034163944044429684,-0.1114318534129275,1,1,0
margin,131,20.900000000000002,14,0.0,0,20.0,20.0,20.0,23.997519176194317,23.997519176194317,23.99211550260705,0.0,0.0,0.0054036735872671215,1,1,0
margin,131,20.900000000000002,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,20.900000000000002,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.0,1,0.0,0,19.42253342807714,19.426035898497727,19.4249737097946,22.966387350722627,22.963137372368312,23.07882724642286,-0.0035024704205852686,-0.002440281717458248,-0.11243989570023416,1,1,0
margin,131,21.0,14,0.0,0,20.0,20.0,20.0,23.996897243135567,23.996897243135564,23.990385133014215,0.0,0.0,0.0065121101213527766,1,1,0
margin,131,21.0,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.0,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.1,1,0.0,0,19.42323816291224,19.425739927498373,19.424981221281854,23.023161578617945,23.020840165507718,23.13632241877673,-0.002501764586131827,-0.0017430583696125268,-0.11316084015878403,1,1,0
margin,131,21.1,14,0.0,0,20.0,20.0,20.0,23.996133507806174,23.996133507806178,23.98830300334255,0.0,0.0,0.0078305044636231,1,1,0
margin,131,21.1,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.1,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.200000000000003,1,0.0,0,19.423741544937315,19.42552851964169,19.424986586629892,23.080140949437883,23.078482797216292,23.193817591037202,-0.0017869747043768314,-0.001245041692577331,-0.11367664159931934,1,1,0
margin,131,21.200000000000003,14,0.0,0,20.0,20.0,20.0,23.995198578481336,23.995198578481336,23.985802551887645,0.0,0.0,0.009396026593691431,1,1,0
margin,131,21.200000000000003,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.200000000000003,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.3,1,0.0,0,19.424101103526652,19.42537751402978,19.42499041902135,23.137267028560956,23.136082634116963,23.251312873584652,-0.0012764105031273232,-0.0008893154946960635,-0.1140458450236963,1,1,0
margin,131,21.3,14,0.0,0,20.0,20.0,20.0,23.994057496200508,23.99405749620051,23.98280538596545,0.0,0.0,0.01125211023505912,1,1,0
margin,131,21.3,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.3,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.400000000000002,1,0.0,0,19.424357931090462,19.425269652878413,19.42499315644382,23.194498062760466,23.193652066729044,23.308808336433913,-0.0009117217879506256,-0.0006352253533563612,-0.11431027367344626,1,1,0
margin,131,21.400000000000002,14,0.0,0,20.0,20.0,20.0,23.992668755882665,23.99266875588266,23.979219289639445,0.0,0.0,0.013449466243219632,1,1,0
margin,131,21.400000000000002,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.400000000000002,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.5,1,0.0,0,19.424541379350327,19.425192609198863,19.42499511174558,23.251804215228486,23.2511999323489,23.366304021473468,-0.0006512298485361612,-0.0004537323952540362,-0.11449980624498224,1,1,0
margin,131,21.5,14,0.0,0,20.0,20.0,20.0,23.990983162942754,23.990983162942754,23.974935918208928,0.0,0.0,0.01604724473382646,1,1,0
margin,131,21.5,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.6,1,0.0,0,19.424672413821664,19.425137577999187,19.424996508389697,23.309164161930788,23.30873253130251,23.423799951151523,-0.00046516417752329176,-0.0003240945680325069,-0.11463578922073481,1,1,0
margin,131,21.6,14,0.0,0,20.0,20.0,20.0,23.988942498128985,23.988942498128985,23.969828138883983,0.0,0.0,0.019114359245001822,1,1,0
margin,131,21.6,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.6,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.700000000000003,1,0.25,0,19.715036037604175,19.640436178577712,19.614658231807244,23.192400643709234,23.26162262075895,23.39121131608158,0.07459985902646338,0.10037780579693134,-0.19881067237234618,1,1,0
margin,131,21.700000000000003,14,0.0,0,20.0,20.0,20.0,23.986477958855563,23.98647795885556,23.96374697610885,0.0,0.0,0.022730982746711703,1,1,0
margin,131,21.700000000000003,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.700000000000003,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.8,1,0.25,0,19.715102891926286,19.64040810143502,19.63904159414803,23.249826796146966,23.319136861080008,23.427303416016343,0.07469479049126448,0.07606129777825643,-0.17747661986937757,1,1,0
margin,131,21.8,14,0.0,0,20.0,20.0,20.0,23.983508340234806,23.983508340234806,23.956518121393188,0.0,0.0,0.02699021884161823,1,1,0
margin,131,21.8,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.8,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.900000000000002,1,0.25,0,19.715150645013505,19.640388046333097,19.663601138677162,23.307272809170975,23.376645794020668,23.460939860750273,0.07476259868040813,0.05154950633634314,-0.15366705157929772,1,1,0
margin,131,21.900000000000002,14,0.0,0,20.0,20.0,20.0,23.979937913289834,23.97993791328983,23.94793797258069,0.0,0.0,0.031999940709145136,1,1,0
margin,131,21.900000000000002,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,21.900000000000002,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.0,1,0.25,0,19.71518475436152,19.640373721260296,19.68828652762654,23.364733107425373,23.434151035072684,23.492108041901076,0.0748110331012235,0.026898226734978437,-0.12737493447570358,1,1,0
margin,131,22.0,14,0.0,0,20.0,20.0,20.0,23.975653951466466,23.97565395146647,23.93776917798884,0.0,0.0,0.03788477347762509,1,1,0
margin,131,22.0,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.0,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.1,1,0.25,0,19.715209118181527,19.640363489065436,19.713061805447527,23.422203700585346,23.49165373023095,23.520798948556774,0.0748456291160906,0.0021473127339994846,-0.09859524797142782,1,1,0
margin,131,22.1,14,0.0,0,20.0,20.0,20.0,23.970523849636596,23.970523849636592,23.9257356790756,0.0,0.0,0.044788170560995155,1,1,0
margin,131,22.1,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.1,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.200000000000003,1,0.25,0,19.72514937012966,19.671688206475306,19.737901289605375,23.468728021593606,23.518335185626178,23.54700613982061,0.05346116365435449,-0.012751919475714857,-0.07827811822700426,1,1,0
margin,131,22.200000000000003,14,0.0,0,20.0,20.0,20.0,23.964391772467405,23.96439177246741,23.911517274063,0.0,0.0,0.05287449840440317,1,1,0
margin,131,22.200000000000003,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.200000000000003,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.3,1,0.25,0,19.73939240723547,19.701205861768074,19.76278663543241,23.50838736347687,23.543821052071568,23.57072501088379,0.03818654546739708,-0.02339422819693837,-0.06233764740692038,1,1,0
margin,131,22.3,14,0.0,0,20.0,20.0,20.0,23.957074761649498,23.957074761649494,23.894743767593155,0.0,0.0,0.06233099405634235,1,1,0
margin,131,22.3,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.3,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.400000000000002,1,0.25,0,19.756708862311047,19.729432758405768,19.787704739594577,23.54242893412072,23.56773871168836,23.59195226876227,0.02727610390527957,-0.03099587728353015,-0.0495233346415489,1,1,0
margin,131,22.400000000000002,14,0.0,0,20.0,20.0,20.0,23.94835822458394,23.94835822458394,23.87498883159192,0.0,0.0,0.07336939299202072,1,1,0
margin,131,22.400000000000002,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.400000000000002,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.5,1,0.0,0,19.4859505882049,19.54139977599725,19.622985516752948,23.745905607260017,23.694453735166995,23.70077037634286,-0.0554491877923482,-0.13703492854804722,0.04513523091715754,1,1,0
margin,131,22.5,14,0.0,0,20.0,20.0,20.0,23.937990721606898,23.937990721606894,23.851763783443445,0.0,0.0,0.08622693816345262,1,1,0
margin,131,22.5,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.6,1,0.0,0,19.507030412223052,19.568046151832807,19.62356108339496,23.77112967088889,23.714512538067776,23.738412348230952,-0.06101573960975415,-0.1165306711719083,0.032717322657937586,1,1,0
margin,131,22.6,14,0.0,0,20.0,20.0,20.0,23.925677966034897,23.925677966034897,23.824511591679453,0.0,0.0,0.10116637435544362,1,1,0
margin,131,22.6,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.6,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.700000000000003,1,0.0,0,19.52923028652173,19.59422213457249,19.62397220242497,23.79271765203352,23.732411047263767,23.776013361797823,-0.06499184805075942,-0.09474191590323855,0.016704290235697528,1,1,0
margin,131,22.700000000000003,14,0.0,0,20.0,20.0,20.0,23.911075953253828,23.911075953253828,23.79260154672737,0.0,0.0,0.11847440652645957,1,1,0
margin,131,22.700000000000003,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.700000000000003,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.8,1,0.0,0,19.552230196735074,19.62006212224369,19.624265858874974,23.810994196548194,23.748052254672274,23.81358515101499,-0.06783192550861727,-0.07203566213989987,-0.002590954466796802,1,1,0
margin,131,22.8,14,0.0,0,20.0,20.0,20.0,23.893783144653987,23.893783144653987,23.755325180939664,0.0,0.0,0.13845796371432328,1,1,0
margin,131,22.8,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.8,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.900000000000002,1,0.0,0,19.575801561173176,19.645662113437407,19.624475613482122,23.826191190259845,23.761366864736658,23.851136094763092,-0.06986055226423105,-0.048674052308946614,-0.024944904503247045,1,1,0
margin,131,22.900000000000002,14,0.0,0,20.0,20.0,20.0,23.873331653517525,23.873331653517525,23.71189417827945,0.0,0.0,0.16143747523807406,1,1,0
margin,131,22.900000000000002,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,22.900000000000002,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.0,1,0.0,0,19.589858257980836,19.63975865245529,19.624625438201512,23.84942797169079,23.803124882031376,23.88867217563154,-0.04990039447445227,-0.03476718022067615,-0.039244203940750566,1,1,0
margin,131,23.0,14,0.0,0,20.0,20.0,20.0,23.849177418585256,23.849177418585256,23.66144116189838,0.0,0.0,0.18773625668687544,1,1,0
margin,131,23.0,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.0,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.1,1,0.0,0,19.599898755700593,19.635541894610917,19.62473245585822,23.87673950299244,23.84366586752143,23.926197664759172,-0.03564313891032356,-0.024833700157625316,-0.0494581617667329,1,1,0
margin,131,23.1,14,0.0,0,20.0,20.0,20.0,23.82068941439403,23.820689414394025,23.603024360505813,0.0,0.0,0.21766505388821855,1,1,0
margin,131,23.1,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.1,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.200000000000003,1,0.0,0,19.60707053978614,19.632529924722082,19.624808897041582,23.906961606350826,23.883337581014388,23.963715610991414,-0.025459384935942353,-0.017738357255442594,-0.05675400464058811,1,1,0
margin,131,23.200000000000003,14,0.0,0,20.0,20.0,20.0,23.787138045086696,23.787138045086692,23.535637196209905,0.0,0.0,0.25150084887679114,1,1,0
margin,131,23.200000000000003,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.200000000000003,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.3,1,0.0,0,19.612193242704382,19.630378517658627,19.624863497886842,23.939262723269803,23.922388419458063,24.00122819026427,-0.018185274954245045,-0.01267025518246001,-0.0619654669944687,1,1,0
margin,131,23.3,14,0.0,0,20.0,20.0,20.0,23.747683011858854,23.747683011858854,23.45822376590405,0.0,0.0,0.2894592459548022,1,1,0
margin,131,23.3,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.3,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.400000000000002,1,0.0,0,19.615852316217413,19.62884179832759,19.6249024984906,23.973048880713208,23.96099580656196,24.03873695515182,-0.012989482110175032,-0.009050182273185214,-0.06568807443861147,1,1,0
margin,131,23.400000000000002,14,0.0,0,20.0,20.0,20.0,23.701361146773774,23.701361146773777,23.369700964238334,0.0,0.0,0.3316601825354404,1,1,0
margin,131,23.400000000000002,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.400000000000002,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.5,1,0.0,0,19.618465940155293,19.62774414166256,19.62493035606471,24.007895809759724,23.99928647108026,24.07624301310301,-0.00927820150726788,-0.006464415909416488,-0.06834720334328637,1,1,0
margin,131,23.5,14,0.0,0,20.0,20.0,20.0,23.647074980976694,23.647074980976697,23.268987587860096,0.0,0.0,0.3780873931165978,1,1,0
margin,131,23.5,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.6,1,0.0,0,19.620332814396633,19.626960101187542,19.62495025433193,24.04350045891006,24.037350931281882,24.11374715374285,-0.0066272867909091815,-0.004617439935298506,-0.07024669483278956,1,1,0
margin,131,23.6,14,0.0,0,20.0,20.0,20.0,23.583583174757788,23.58358317475779,23.155040159161985,0.0,0.0,0.4285430155958032,1,1,0
margin,131,23.6,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.6,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.700000000000003,1,0.0,0,19.621666295997592,19.626400072276812,19.624964467379947,24.079646360719472,24.075253840985052,24.15124993979208,-0.004733776279220336,-0.0032981713823545533,-0.07160357907260817,1,1,0
margin,131,23.700000000000003,14,0.0,0,20.0,20.0,20.0,23.50949438503258,23.509494385032582,23.02689443844389,0.0,0.0,0.48259994658868877,1,1,0
margin,131,23.700000000000003,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
margin,131,23.700000000000003,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
